accession	fetch_source	note
CAA42646.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Gly m 4.0101; Type: Food Plant; Group: Glycine Gly m 4; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA42832.1	ncbi	species: Hordeum vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Food Plant; Group: Hordeum LTP 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA43098.1	ncbi	species: Gallus gallus; common name: chicken; IUIS Allergen: Gal d 5.0101; Type: Food Animal; Group: Gallus Gal d 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA43331.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 26; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA43361.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 26; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA44343.1	ncbi	species: Felis catus; common name: Cat; IUIS Allergen: ; Type: Aero Animal; Group: Felis Fel d 1 Chain 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA44344.1	ncbi	species: Felis catus; common name: Cat; IUIS Allergen: ; Type: Aero Animal; Group: Felis Fel d 1 Chain 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA44345.1	ncbi	species: Felis catus; common name: Cat; IUIS Allergen: Unassigned; Type: Aero Animal; Group: Felis Fel d 1 chain 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
CAA44473.1	ncbi	species: Triticum turgidum subsp. durum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA45085.1	ncbi	species: Hordeum vulgare subsp. vulgare; common name: Barley; IUIS Allergen: Hor v 15.0101; Type: Food Plant; Group: Hordeum Hor v 15; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA45777.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Trypsin inhibitor; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA45778.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Trypsin inhibitor; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA46705.1	ncbi	species: Hordeum vulgare subsp. vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Hordeum Trypsin inhibitor CMe; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA46782.1	ncbi	species: Brassica rapa; common name: Turnip; IUIS Allergen: Bra r 1.0101; Type: Food Plant; Group: Brassica Bra r 1; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
CAA47341.1	ncbi	species: Dolichovespula maculata; common name: Whiteface hornet; IUIS Allergen: Dol m 1.0101; Type: Venom or Salivary; Group: Dolichovespula Dol m 1 Phospholipase A1B; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
CAA47357.1	ncbi	species: Carpinus betulus; common name: Hornbeam; IUIS Allergen: Car b 1.0102; Type: Aero Plant; Group: Carpinus Car b 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA47366.1	ncbi	species: Carpinus betulus; common name: Hornbeam; IUIS Allergen: Car b 1.0101; Type: Aero Plant; Group: Carpinus Car b 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA47367.1	ncbi	species: Carpinus betulus; common name: Hornbeam; IUIS Allergen: Car b 1.0201; Type: Aero Plant; Group: Carpinus Car b 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA49555.1	ncbi	species: Hordeum vulgare subsp. vulgare; common name: Barley; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Hordeum Alpha-amylase inhibitor component Cma; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA49760.1	ncbi	species: Myrmecia pilosula; common name: Jumper ant; IUIS Allergen: Myr p 1.0101; Type: Venom or Salivary; Group: Myrmecia Myr p 1; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA50281.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 5.0102; Type: Aero Plant; Group: Phleum Phl p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA50325.1	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor a 1.0103; Type: Aero Plant; Group: Corylus Cor a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA50326.1	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor a 1.0104; Type: Aero Plant; Group: Corylus Cor a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA50328.1	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor a 1.0102; Type: Aero Plant; Group: Corylus Cor a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA51204.1	ncbi	species: Hordeum vulgare; common name: Barley; IUIS Allergen: Hor v 20.0101; Type: Food Plant; Group: Hordeum Hor v 20; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA51718.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Zea m 12.0101; Type: Aero Plant; Group: Zea Zea m 12 profilin; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA51719.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Zea m 12.0102; Type: Aero Plant; Group: Zea Zea m 12 profilin; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA51720.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Zea m 12.0103; Type: Aero Plant; Group: Zea Zea m 12 profilin; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA51775.1	ncbi	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: ; Type: Aero Plant; Group: Lolium Lol p 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA52194.1	ncbi	species: Equus caballus; common name: Horse; IUIS Allergen: Equ c 3.0101; Type: Aero Animal; Group: Equus Equ c 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA52753.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 5.0101; Type: Aero Plant; Group: Phleum Phl p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA53529.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 2.0101; Type: Aero Plant; Group: Phleum Phl p 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA54421.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0201; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54481.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0202; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54482.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0102; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54483.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0103; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54484.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0104; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54487.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0106; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54488.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0203; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
CAA54489.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0107; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54587.1	ncbi	species: Parietaria judaica; common name: Weed; IUIS Allergen: Par j 1.0101; Type: Aero Plant; Group: Parietaria Par j 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA54686.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 12.0101; Type: Aero Plant; Group: Phleum Phl p 12; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA54694.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: ; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA54695.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: ; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA54696.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 1.0301; Type: Aero Plant; Group: Betula Bet v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA54818.1	ncbi	species: Ligustrum vulgare; common name: Privet; IUIS Allergen: Lig v 1.0101; Type: Aero Plant; Group: Ligustrum Lig v 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA54819.1	ncbi	species: Ligustrum vulgare; common name: Privet; IUIS Allergen: Lig v 1.0102; Type: Aero Plant; Group: Ligustrum Lig v 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA55067.2	ncbi	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Cla h 5.0101; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 5; Allergenicity: IgE but no biological test; 1st V: 10; curationNote: 
CAA55068.1	ncbi	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Cla h 7.0101; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 7; Allergenicity: IgE but no biological test; 1st V: 10; curationNote: 
CAA55070.1	ncbi	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Cla h 6.0101; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 6; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA55071.2	ncbi	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 10.01; Type: Aero Fungi; Group: Alternaria Alt a 10 ADH; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA55072.2	ncbi	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Cla h 10.0101; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 10; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA55390.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 1.0102; Type: Aero Plant; Group: Phleum Phl p 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA55854.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 3.0101; Type: Aero Plant; Group: Betula Bet v 3; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA56343.1	ncbi	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Trypsin inhibitor; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA57160.1	ncbi	species: Lepidoglyphus destructor; common name: Storage mite; IUIS Allergen: Lep d 2.0101; Type: Aero Mite; Group: Lepidoglyphus Lep d 2; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA57342.1	ncbi	species: Candida albicans; common name: Yeast; IUIS Allergen: Cand a 1.0101; Type: Contact; Group: Candida Cand a 1 Alcohol dehydrogenase; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA58646.1	ncbi	species: Malus x domestica; common name: Apple; IUIS Allergen: Mal d 1.0101; Type: Food Plant; Group: Malus Mal d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA58755.1	ncbi	species: Lepidoglyphus destructor; common name: Storage mite; IUIS Allergen: Lep d 2.0201; Type: Aero Mite; Group: Lepidoglyphus Lep d 2; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA59279.1	ncbi	species: Felis catus; common name: Cat; IUIS Allergen: Fel d 2.0101; Type: Aero Animal; Group: Felis Fel d 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA59338.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA59339.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA59340.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Food Plant; Group: Triticum Tri a 36; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA59370.1	ncbi	species: Parietaria judaica; common name: Weed; IUIS Allergen: ; Type: Aero Plant; Group: Parietaria Par j 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA59419.1	ncbi	species: Aspergillus fumigatus; common name: Fungus; IUIS Allergen: Asp f 10.0101; Type: Aero Fungi; Group: Aspergillus Asp f 10; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA59468.1	ncbi	species: Catharanthus roseus; common name: Madagascar periwinkle; IUIS Allergen: Cat r 1.0101; Type: Aero Plant; Group: Catharanthus cyclophilin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 13; curationNote: 
CAA60533.1	ncbi	species: Glycine soja; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Gly m 6.0401; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA60628.1	ncbi	species: Betula pendula; common name: European white birch; IUIS Allergen: Bet v 4.0101; Type: Aero Plant; Group: Betula Bet v 4; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA61943.2	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Tri a 12.0101; Type: Food Plant; Group: Triticum Tri a 12; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA61944.2	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Tri a 12.0102; Type: Food Plant; Group: Triticum Tri a 12; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA61945.2	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Tri a 12.0103; Type: Food Plant; Group: Triticum Tri a 12; Allergenicity: IgE but no biological test; 1st V: 14; curationNote: 
CAA62634.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: Cyn d 7.0101; Type: Aero Plant; Group: Cynodon Cyn d 7; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
CAA62908.1	ncbi	species: Sinapis alba; common name: White mustard; IUIS Allergen: ; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA62909.1	ncbi	species: Sinapis alba; common name: White mustard; IUIS Allergen: ; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA62910.1	ncbi	species: Sinapis alba; common name: White mustard; IUIS Allergen: ; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA62911.1	ncbi	species: Sinapis alba; common name: White mustard; IUIS Allergen: ; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA62912.1	ncbi	species: Sinapis alba; common name: White mustard; IUIS Allergen: ; Type: Food Plant; Group: Sinapis Sin a 1.01; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA64868.1	ncbi	species: Castanea sativa; common name: European chestnut; IUIS Allergen: Cas s 5.0101; Type: Food Plant; Group: Castanea Cas s 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA65122.1	ncbi	species: Parietaria judaica; common name: Weed; IUIS Allergen: Par j 2.0102; Type: Aero Plant; Group: Parietaria Par j 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA65123.1	ncbi	species: Parietaria judaica; common name: Weed; IUIS Allergen: Par j 1.0102; Type: Aero Plant; Group: Parietaria Par j 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA65313.1	ncbi	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Tri a 37.0101; Type: Food Plant; Group: Triticum Tri a 37 alpha purothionin; Allergenicity: IgE but no biological test; 1st V: 14; curationNote: 
CAA65341.1	ncbi	species: Malassezia sympodialis; common name: Yeast; IUIS Allergen: Mala s 1.0101; Type: Contact; Group: Malassezia Mala s 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
CAA66378.1	ncbi	species: Carica papaya; common name: Papaya; IUIS Allergen: Unassigned; Type: Unassigned; Group: Cari p 2 Cathepsin chymopapain; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 22; curationNote: 
CAA66403.1	ncbi	species: Salmo salar; common name: Salmon; IUIS Allergen: Sal s 1.0101; Type: Food Animal; Group: Salmo Sal s 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
CAA68720.1	ncbi	species: Canis familiaris; common name: Dog; IUIS Allergen: Can f 5.0101; Type: Aero Animal; Group: Canis Can f 5; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
CAA69670.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: Cyn d 12.0101; Type: Aero Plant; Group: Cynodon Cyn d 12; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
